X,Y,Z,,X,Y,Z
4.620723724,50.23503494,-19.24261475,,-3.599967957,83.41064453,-15.63145447
4.580303192,50.53512192,-19.29566956,,-3.640388489,83.71073151,-15.68450928
4.576526642,50.82165527,-19.32658386,,-3.644165039,83.99726486,-15.71542358
4.759670258,51.10967255,-19.33407593,,-3.461021423,84.28528214,-15.72291565
4.691883087,51.19817352,-19.50041199,,-3.528808594,84.37378311,-15.88925171
4.627693176,51.45917511,-19.5769043,,-3.592998505,84.6347847,-15.96574402
4.628582001,51.69158173,-19.65182495,,-3.59210968,84.86719131,-16.04066467
4.627590179,51.98379517,-19.72106934,,-3.593101501,85.15940475,-16.10990906
4.537837982,52.38568878,-19.74220276,,-3.682853699,85.56129837,-16.13104248
4.481884003,52.67164612,-19.71949768,,-3.738807678,85.84725571,-16.1083374
4.494132996,52.88434219,-19.890625,,-3.726558685,86.05995178,-16.27946472
4.653030396,53.11270905,-19.88188171,,-3.567661285,86.28831863,-16.27072144
4.704277039,53.24462128,-19.89360046,,-3.516414642,86.42023087,-16.28244019
4.732681274,53.32600403,-19.89212036,,-3.488010406,86.50161362,-16.28096008
4.803741455,53.59226227,-19.81980896,,-3.416950226,86.76787186,-16.20864868
4.69021225,53.80432892,-19.93547058,,-3.530479431,86.97993851,-16.3243103
4.648872375,53.95868683,-20.07601929,,-3.571819305,87.13429642,-16.46485901
4.603103638,54.10250854,-20.128479,,-3.617588043,87.27811813,-16.51731873
4.482631683,54.48085403,-19.95103455,,-3.738059998,87.65646362,-16.33987427
4.509693146,54.60762787,-20.07647705,,-3.710998535,87.78323746,-16.46531677
4.487812042,54.69972992,-20.24281311,,-3.732879639,87.87533951,-16.63165283
4.477687836,54.80268097,-20.40046692,,-3.743003845,87.97829056,-16.78930664
4.478778839,55.06649017,-20.50921631,,-3.741912842,88.24209976,-16.89805603
4.515365601,55.19918823,-20.63981628,,-3.70532608,88.37479782,-17.02865601
4.534431458,55.4864502,-20.62159729,,-3.686260223,88.66205978,-17.01043701
4.614002228,55.59455109,-20.43251038,,-3.606689453,88.77016068,-16.8213501
4.675365448,55.77814865,-20.41996765,,-3.545326233,88.95375824,-16.80880737
4.68888855,55.95384216,-20.49771118,,-3.531803131,89.12945175,-16.8865509
4.683078766,56.12329865,-20.65524292,,-3.537612915,89.29890823,-17.04408264
4.721321106,56.17305756,-20.74475098,,-3.499370575,89.34866714,-17.1335907
4.713245392,56.42153168,-20.70181274,,-3.507446289,89.59714127,-17.09065247
4.715106964,56.54572296,-20.78659058,,-3.505584717,89.72133255,-17.1754303
4.682136536,56.67269897,-20.61102295,,-3.538555145,89.84830856,-16.99986267
4.698665619,56.77704239,-20.48397827,,-3.522026062,89.95265198,-16.87281799
4.651912689,56.99803162,-20.46586609,,-3.568778992,90.1736412,-16.85470581
4.546867371,57.10704803,-20.55168152,,-3.67382431,90.28265762,-16.94052124
4.550384521,57.18675995,-20.63560486,,-3.670307159,90.36236954,-17.02444458
4.531356812,57.24183273,-20.75253296,,-3.689334869,90.41744232,-17.14137268
4.512107849,57.47258759,-20.71844482,,-3.708583832,90.64819717,-17.10728455
4.495429993,57.52688599,-20.54837036,,-3.725261688,90.70249557,-16.93721008
4.481636047,57.566082,-20.5037384,,-3.739055634,90.74169159,-16.89257813
4.540378571,57.51100922,-20.45278931,,-3.68031311,90.6866188,-16.84162903
4.525527954,57.59434509,-20.60565186,,-3.695163727,90.76995468,-16.99449158
4.665458679,57.69393158,-20.73280334,,-3.555233002,90.86954117,-17.12164307
4.545539856,57.80082321,-20.56973267,,-3.675151825,90.9764328,-16.95857239
4.561470032,57.89590073,-20.5229187,,-3.659221649,91.07151031,-16.91175842
4.523582458,57.97890472,-20.54815674,,-3.697109222,91.15451431,-16.93699646
4.488162994,57.91397858,-20.61775208,,-3.732528687,91.08958817,-17.0065918
4.567310333,58.08476257,-20.71104431,,-3.653381348,91.26037216,-17.09988403
4.528400421,58.2257843,-20.70782471,,-3.69229126,91.40139389,-17.09666443
4.609466553,58.28804779,-20.58097839,,-3.611225128,91.46365738,-16.96981812
4.618122101,58.42632294,-20.51867676,,-3.60256958,91.60193253,-16.90751648
4.656944275,58.4235611,-20.57489014,,-3.563747406,91.59917068,-16.96372986
4.677307129,58.45012283,-20.46557617,,-3.543384552,91.62573242,-16.85441589
4.715564728,58.48964691,-20.39364624,,-3.505126953,91.6652565,-16.78248596
4.585166931,58.43596649,-20.39401245,,-3.63552475,91.61157608,-16.78285217
4.495624542,58.51902008,-20.39901733,,-3.725067139,91.69462967,-16.78785706
4.577312469,58.49169922,-20.45135498,,-3.643379211,91.66730881,-16.8401947
4.64056015,58.49162292,-20.60791016,,-3.580131531,91.66723251,-16.99674988
4.709114075,58.5018692,-20.74899292,,-3.511577606,91.67747879,-17.13783264
4.713165283,58.53429413,-20.80079651,,-3.507526398,91.70990372,-17.18963623
4.729667664,58.73713684,-20.82902527,,-3.491024017,91.91274643,-17.21786499
4.6979599,58.68813324,-20.84381104,,-3.522731781,91.86374283,-17.23265076
4.804775238,58.58337402,-20.89439392,,-3.415916443,91.75898361,-17.28323364
4.659221649,58.58831787,-20.78887939,,-3.561470032,91.76392746,-17.17771912
4.749320984,58.58847809,-20.74621582,,-3.471370697,91.76408768,-17.13505554
4.791851044,58.7332077,-20.73074341,,-3.428840637,91.90881729,-17.11958313
4.830078125,58.73681259,-20.80363464,,-3.390613556,91.91242218,-17.19247437
4.753566742,58.60752106,-20.91519165,,-3.467124939,91.78313065,-17.30403137
4.719104767,58.66741943,-21.00538635,,-3.501586914,91.84302902,-17.39422607
4.722045898,58.55352783,-21.04718018,,-3.498645782,91.72913742,-17.4360199
4.734912872,58.63476181,-21.05558777,,-3.485778809,91.8103714,-17.44442749
4.752361298,58.81554413,-20.99467468,,-3.468330383,91.99115372,-17.3835144
4.906398773,58.85918808,-21.1174469,,-3.314292908,92.03479767,-17.50628662
4.931613922,58.98924255,-21.20358276,,-3.289077759,92.16485214,-17.59242249
4.922317505,59.02750015,-21.31945801,,-3.298374176,92.20310974,-17.70829773
4.847934723,58.99116516,-21.22880554,,-3.372756958,92.16677475,-17.61764526
4.872360229,59.05593872,-21.08544922,,-3.348331451,92.23154831,-17.47428894
4.775390625,59.06200409,-20.98094177,,-3.445301056,92.23761368,-17.36978149
4.695144653,59.07483292,-20.89712524,,-3.525547028,92.2504425,-17.28596497
4.629417419,59.15311432,-20.85794067,,-3.591274261,92.32872391,-17.2467804
4.631767273,59.21141052,-20.8369751,,-3.588924408,92.38702011,-17.22581482
4.652042389,59.24770355,-20.82264709,,-3.568649292,92.42331314,-17.21148682
4.721977234,59.31537628,-20.87867737,,-3.498714447,92.49098587,-17.26751709
4.723342896,59.2432785,-21.00488281,,-3.497348785,92.41888809,-17.39372253
4.735858917,59.21857834,-20.99810791,,-3.484832764,92.39418793,-17.38694763
4.762641907,59.27689362,-21.07487488,,-3.458049774,92.4525032,-17.4637146
4.755176544,59.21778488,-21.14710999,,-3.465515137,92.39339447,-17.53594971
4.671520233,59.14028168,-21.07356262,,-3.549171448,92.31589127,-17.46240234
4.624984741,59.15135193,-21.07899475,,-3.59570694,92.32696152,-17.46783447
4.674125671,59.15210342,-21.07263184,,-3.54656601,92.32771301,-17.46147156
4.602005005,59.22677612,-20.9924469,,-3.618686676,92.40238571,-17.38128662
4.518810272,59.25047302,-21.00494385,,-3.701881409,92.42608261,-17.39378357
4.648677826,59.24285889,-21.13261414,,-3.572013855,92.41846848,-17.52145386
4.68586731,59.12464905,-21.34635925,,-3.534824371,92.30025864,-17.73519897
4.822731018,59.11371613,-21.33784485,,-3.397960663,92.28932571,-17.72668457
4.848964691,59.16017914,-21.51596069,,-3.37172699,92.33578873,-17.90480042
4.71446991,59.1502037,-21.48320007,,-3.506221771,92.32581329,-17.87203979
4.680545807,59.28499603,-21.52566528,,-3.540145874,92.46060562,-17.914505
4.796226501,59.16926575,-21.56690979,,-3.424465179,92.34487534,-17.95574951
4.73261261,59.17443848,-21.58117676,,-3.488079071,92.35004807,-17.97001648
4.674728394,59.02305222,-21.57302856,,-3.545963287,92.1986618,-17.96186829
4.676570892,58.96185684,-21.5209198,,-3.544120789,92.13746643,-17.90975952
4.665130615,58.93904877,-21.50730896,,-3.555561066,92.11465836,-17.89614868
4.660072327,58.87252808,-21.52244568,,-3.560619354,92.04813766,-17.9112854
4.691131592,58.91518402,-21.71330261,,-3.529560089,92.09079361,-18.10214233
4.67502594,58.92394257,-21.82156372,,-3.545665741,92.09955215,-18.21040344
4.686740875,58.94923782,-21.74388123,,-3.533950806,92.12484741,-18.13272095
4.740791321,59.02114868,-21.70315552,,-3.47990036,92.19675827,-18.09199524
4.671718597,59.07409668,-21.72583008,,-3.548973083,92.24970627,-18.1146698
4.792461395,59.00440598,-21.75848389,,-3.428230286,92.18001556,-18.14732361
4.785507202,59.02306366,-21.78277588,,-3.435184479,92.19867325,-18.1716156
4.827060699,59.06104279,-21.84056091,,-3.393630981,92.23665237,-18.22940063
4.946060181,59.05555725,-21.75090027,,-3.2746315,92.23116684,-18.13973999
5.096969604,59.07661057,-21.79898071,,-3.123722076,92.25222015,-18.18782043
5.027858734,59.17619705,-21.84358215,,-3.192832947,92.35180664,-18.23242188
5.048915863,59.14878082,-21.76708984,,-3.171775818,92.32439041,-18.15592957
4.853477478,59.28581238,-21.4030304,,-3.367214203,92.46142197,-17.79187012
4.930099487,59.24597931,-21.14039612,,-3.290592194,92.4215889,-17.52923584
5.007274628,59.34822083,-21.24623108,,-3.213417053,92.52383041,-17.6350708
5.029914856,59.46728897,-21.27922058,,-3.190776825,92.64289856,-17.6680603
4.839618683,59.41890335,-21.10481262,,-3.381072998,92.59451294,-17.49365234
4.93699646,59.37245178,-21.07434082,,-3.283695221,92.54806137,-17.46318054
4.873222351,59.42853546,-21.0693512,,-3.34746933,92.60414505,-17.45819092
4.80853653,59.43289185,-20.90843201,,-3.412155151,92.60850143,-17.29727173
4.798553467,59.37278748,-20.95741272,,-3.422138214,92.54839706,-17.34625244
4.83082962,59.41140747,-20.9644165,,-3.389862061,92.58701706,-17.35325623
4.864772797,59.2766571,-20.99121094,,-3.355918884,92.45226669,-17.38005066
4.829330444,59.17518997,-21.19407654,,-3.391361237,92.35079956,-17.58291626
4.976768494,58.98121643,-21.44535828,,-3.243923187,92.15682602,-17.834198
4.999324799,58.68015289,-21.52323914,,-3.221366882,91.85576248,-17.91207886
5.034507751,58.49664688,-21.49092102,,-3.186183929,91.67225647,-17.87976074
4.981075287,58.49259186,-21.51960754,,-3.239616394,91.66820145,-17.90844727
5.0027771,58.52425003,-21.52381897,,-3.217914581,91.69985962,-17.91265869
5.044963837,58.35558319,-21.62484741,,-3.175727844,91.53119278,-18.01368713
5.047157288,58.30746841,-21.79109192,,-3.173534393,91.483078,-18.17993164
4.972015381,58.04841614,-21.88871765,,-3.2486763,91.22402573,-18.27755737
5.053020477,57.56993103,-21.88761902,,-3.167671204,90.74554062,-18.27645874
5.174568176,57.23643494,-21.98931885,,-3.046123505,90.41204453,-18.37815857
5.057781219,57.07076263,-22.26010132,,-3.162910461,90.24637222,-18.64894104
4.78824234,56.89030075,-22.36172485,,-3.432449341,90.06591034,-18.75056458
4.743297577,56.61100388,-22.3012085,,-3.477394104,89.78661346,-18.69004822
4.715438843,56.2942009,-22.53939819,,-3.505252838,89.46981049,-18.92823792
4.764621735,55.98823547,-22.54896545,,-3.456069946,89.16384506,-18.93780518
4.833572388,55.78829575,-22.69981384,,-3.387119293,88.96390533,-19.08865356
4.717357635,55.67507553,-22.6374054,,-3.503334045,88.85068512,-19.02624512
4.639122009,55.39739227,-22.63934326,,-3.581569672,88.57300186,-19.02818298
4.558532715,55.06693649,-22.67887878,,-3.662158966,88.24254608,-19.06771851
4.455787659,54.80465698,-22.82992554,,-3.764904022,87.98026657,-19.21876526
4.379554749,54.37831116,-22.95606995,,-3.841136932,87.55392075,-19.34490967
4.282699585,53.94709396,-23.18981934,,-3.937992096,87.12270355,-19.57865906
4.346160889,53.61101151,-23.46714783,,-3.874530792,86.78662109,-19.85598755
4.43730545,53.12137985,-23.92492676,,-3.78338623,86.29698944,-20.31376648
4.634159088,52.45056915,-24.43443298,,-3.586532593,85.62617874,-20.82327271
4.679531097,51.9980278,-24.80281067,,-3.541160583,85.17363739,-21.19165039
4.621807098,51.37325287,-25.18490601,,-3.598884583,84.54886246,-21.57374573
4.600444794,50.91770935,-25.6013031,,-3.620246887,84.09331894,-21.99014282
4.442184448,50.40242004,-25.97869873,,-3.778507233,83.57802963,-22.36753845
4.365398407,49.93204498,-26.27542114,,-3.855293274,83.10765457,-22.66426086
4.410961151,49.41267395,-26.68617249,,-3.80973053,82.58828354,-23.07501221
4.375953674,48.91624451,-26.86016846,,-3.844738007,82.0918541,-23.24900818
4.526641846,48.33858871,-27.28111267,,-3.694049835,81.5141983,-23.66995239
4.570270538,47.69103241,-27.45962524,,-3.650421143,80.866642,-23.84846497
4.599136353,47.25646973,-27.71572876,,-3.621555328,80.43207932,-24.10456848
4.465675354,46.70246887,-27.78286743,,-3.755016327,79.87807846,-24.17170715
4.590744019,46.16790009,-27.77766418,,-3.629947662,79.34350967,-24.16650391
4.590744019,46.16790009,-27.77766418,,-3.629947662,79.34350967,-24.16650391
4.750312805,45.53658676,-27.7638855,,-3.470378876,78.71219635,-24.15272522
4.77154541,45.06801605,-27.81835938,,-3.449146271,78.24362564,-24.2071991
4.671180725,44.69822693,-27.85725403,,-3.549510956,77.87383652,-24.24609375
4.639461517,44.24608612,-27.83462524,,-3.581230164,77.42169571,-24.22346497
4.557918549,43.65135193,-27.78034973,,-3.662773132,76.82696152,-24.16918945
4.834060669,43.24172592,-27.63206482,,-3.386631012,76.41733551,-24.02090454
4.97712326,42.86229706,-27.47129822,,-3.24356842,76.03790665,-23.86013794
5.134792328,42.33779907,-27.3682251,,-3.085899353,75.51340866,-23.75706482
5.125862122,41.81036758,-27.22705078,,-3.094829559,74.98597717,-23.6158905
5.159236908,41.37345123,-27.21949768,,-3.061454773,74.54906082,-23.6083374
5.18844986,40.85631943,-27.19612122,,-3.032241821,74.03192902,-23.58496094
5.155326843,40.3565979,-27.21627808,,-3.065364838,73.53220749,-23.6051178
5.139884949,39.94843292,-27.11242676,,-3.080806732,73.12404251,-23.50126648
5.227073669,39.64933777,-27.12091064,,-2.993618011,72.82494736,-23.50975037
5.279483795,39.23137283,-26.98838806,,-2.941207886,72.40698242,-23.37722778
5.39881134,38.69124603,-26.69233704,,-2.821880341,71.86685562,-23.08117676
5.478565216,38.18165588,-26.48997498,,-2.742126465,71.35726547,-22.8788147
5.604301453,37.69837952,-26.24624634,,-2.616390228,70.87398911,-22.63508606
5.521823883,37.12944794,-26.12068176,,-2.698867798,70.30505753,-22.50952148
5.467903137,36.69869232,-25.97557068,,-2.752788544,69.87430191,-22.3644104
5.301261902,36.31357956,-25.76138306,,-2.919429779,69.48918915,-22.15022278
5.281658173,35.77489853,-25.60150146,,-2.939033508,68.95050812,-21.99034119
5.289920807,35.50563431,-25.56022644,,-2.930770874,68.6812439,-21.94906616
5.322238922,34.96359634,-25.50869751,,-2.898452759,68.13920593,-21.89753723
5.29385376,34.47683716,-25.2996521,,-2.926837921,67.65244675,-21.68849182
5.27394104,33.96777725,-25.1131134,,-2.946750641,67.14338684,-21.50195313
5.200508118,33.53558731,-24.8208313,,-3.020183563,66.7111969,-21.20967102
5.126708984,33.13257217,-24.8001709,,-3.093982697,66.30818176,-21.18901062
5.074462891,32.69662476,-24.45184326,,-3.14622879,65.87223434,-20.84068298
5.005493164,32.08834076,-24.11186218,,-3.215198517,65.26395035,-20.5007019
4.963661194,31.66925621,-23.97480774,,-3.257030487,64.8448658,-20.36364746
5.028713226,31.16658974,-23.55984497,,-3.191978455,64.34219933,-19.94868469
5.061767578,30.74150085,-23.21054077,,-3.158924103,63.91711044,-19.59938049
5.031505585,30.22801018,-22.95968628,,-3.189186096,63.40361977,-19.348526
4.983726501,29.75786781,-22.73506165,,-3.236965179,62.9334774,-19.12390137
4.992221832,29.28367805,-22.4307251,,-3.228469849,62.45928764,-18.81956482
5.048248291,28.87326622,-22.1373291,,-3.17244339,62.04887581,-18.52616882
4.86435318,28.44565773,-21.94612122,,-3.356338501,61.62126732,-18.33496094
4.806941986,28.08480835,-21.69508362,,-3.413749695,61.26041794,-18.08392334
4.757621765,27.45703888,-21.43992615,,-3.463069916,60.63264847,-17.82876587
4.79756546,26.86591911,-21.08729553,,-3.423126221,60.0415287,-17.47613525
4.903247833,26.51428032,-20.7980957,,-3.317443848,59.68988991,-17.18693542
4.983398438,26.12408638,-20.52653503,,-3.237293243,59.29969597,-16.91537476
4.904277802,25.77545929,-20.28713989,,-3.316413879,58.95106888,-16.67597961
4.683589935,25.43973923,-19.88972473,,-3.537101746,58.61534882,-16.27856445
4.814865112,25.12097168,-19.56614685,,-3.405826569,58.29658127,-15.95498657
4.825569153,24.55434036,-19.06135559,,-3.395122528,57.72994995,-15.45019531
4.7225914,23.97777367,-18.84440613,,-3.498100281,57.15338326,-15.23324585
4.617774963,23.51102066,-18.52780151,,-3.602916718,56.68663025,-14.91664124
4.630550385,23.13763428,-18.23413086,,-3.590141296,56.31324387,-14.62297058
4.499938965,22.66654205,-17.82550049,,-3.720752716,55.84215164,-14.21434021
4.509838104,22.34680557,-17.5259552,,-3.710853577,55.52241516,-13.91479492
4.420612335,21.93414307,-17.03634644,,-3.800079346,55.10975266,-13.42518616
4.429111481,21.47096252,-16.66389465,,-3.7915802,54.64657211,-13.05273438
4.456855774,21.10198975,-16.36282349,,-3.763835907,54.27759933,-12.75166321
4.431468964,20.74662781,-16.02348328,,-3.789222717,53.9222374,-12.412323
4.374443054,20.43809509,-15.71026611,,-3.846248627,53.61370468,-12.09910583
4.236030579,19.99896431,-15.47485352,,-3.984661102,53.1745739,-11.86369324
4.257461548,19.75429916,-15.1317749,,-3.963230133,52.92990875,-11.52061462
4.203269958,19.32940674,-14.84507751,,-4.017421722,52.50501633,-11.23391724
4.191898346,18.92684364,-14.4982605,,-4.028793335,52.10245323,-10.88710022
4.181568146,18.64317131,-14.32568359,,-4.039123535,51.8187809,-10.71452332
4.162548065,18.37750626,-14.12138367,,-4.058143616,51.55311584,-10.51022339
4.099430084,18.04652786,-13.85148621,,-4.121261597,51.22213745,-10.24032593
4.114345551,17.69239807,-13.63485718,,-4.10634613,50.86800766,-10.0236969
4.048622131,17.48674774,-13.48208618,,-4.17206955,50.66235733,-9.870925903
4.075107574,17.28481674,-13.24130249,,-4.145584106,50.46042633,-9.630142212
3.96269989,17.15631294,-13.19271851,,-4.257991791,50.33192253,-9.581558228
3.934780121,16.79495621,-13.14578247,,-4.28591156,49.9705658,-9.534622192
3.87305069,16.56487465,-13.09288025,,-4.347640991,49.74048424,-9.481719971
3.628505707,16.33272552,-12.81095886,,-4.592185974,49.50833511,-9.199798584
3.595813751,16.16025543,-12.84359741,,-4.62487793,49.33586502,-9.232437134
3.571914673,15.92251873,-12.90579224,,-4.648777008,49.09812832,-9.294631958
3.585121155,15.83220577,-12.89610291,,-4.635570526,49.00781536,-9.284942627
3.557788849,15.63770771,-12.90013123,,-4.662902832,48.8133173,-9.288970947
3.653091431,15.54822826,-13.0291748,,-4.56760025,48.72383785,-9.418014526
3.781448364,15.44601154,-13.10906982,,-4.439243317,48.62162113,-9.497909546
3.880607605,15.43047714,-13.08525085,,-4.340084076,48.60608673,-9.474090576
3.776874542,15.37020969,-13.14532471,,-4.443817139,48.54581928,-9.534164429
3.652317047,15.42429543,-13.07188416,,-4.568374634,48.59990501,-9.460723877
3.643501282,15.66273499,-13.12371826,,-4.577190399,48.83834457,-9.512557983
3.573413849,15.95959282,-13.48330688,,-4.647277832,49.13520241,-9.872146606
3.442329407,16.23192406,-13.72219849,,-4.778362274,49.40753365,-10.11103821
3.498023987,16.28454208,-14.04223633,,-4.722667694,49.46015167,-10.43107605
3.359741211,16.43989944,-14.29951477,,-4.86095047,49.61550903,-10.68835449
3.340637207,16.65026665,-14.41256714,,-4.880054474,49.82587624,-10.80140686
3.217601776,16.891716,-14.42459106,,-5.003089905,50.06732559,-10.81343079
3.095920563,17.18170166,-14.42727661,,-5.124771118,50.35731125,-10.81611633
3.016906738,17.38448524,-14.53656006,,-5.203784943,50.56009483,-10.92539978
2.810634613,17.67925072,-14.76623535,,-5.410057068,50.85486031,-11.15507507
2.752681732,17.8220253,-15.29429626,,-5.468009949,50.99763489,-11.68313599
2.91110611,18.09810638,-15.59236145,,-5.309585571,51.27371597,-11.98120117
2.932235718,18.37779999,-15.58872986,,-5.288455963,51.55340958,-11.97756958
3.070114136,18.84237671,-15.71841431,,-5.150577545,52.0179863,-12.10725403
3.047439575,19.06641388,-15.80583191,,-5.173252106,52.24202347,-12.19467163
3.062633514,19.34025574,-15.8793335,,-5.158058167,52.51586533,-12.26817322
3.197696686,19.63042068,-15.85499573,,-5.022994995,52.80603027,-12.24383545
3.210845947,19.92715454,-15.8639679,,-5.009845734,53.10276413,-12.25280762
3.276569366,20.1412468,-15.96110535,,-4.944122314,53.31685638,-12.34994507
3.308811188,20.34674072,-16.13249207,,-4.911880493,53.52235031,-12.52133179
3.409942627,20.44351959,-16.31227112,,-4.810749054,53.61912918,-12.70111084
3.407745361,20.65555573,-16.3863678,,-4.81294632,53.83116531,-12.77520752
3.493442535,20.88759995,-16.2663269,,-4.727249146,54.06320953,-12.65516663
3.555953979,21.0492878,-16.01156616,,-4.664737701,54.22489738,-12.40040588
3.473075867,21.17966461,-15.81326294,,-4.747615814,54.3552742,-12.20210266
3.510246277,21.3622818,-15.75189209,,-4.710445404,54.53789139,-12.14073181
3.48160553,21.46052933,-16.02786255,,-4.739086151,54.63613892,-12.41670227
3.548000336,21.54410744,-16.08334351,,-4.672691345,54.71971703,-12.47218323
3.532062531,21.68447876,-16.20751953,,-4.68862915,54.86008835,-12.59635925
3.483131409,21.84645844,-16.24815369,,-4.737560272,55.02206802,-12.63699341
3.527942657,21.89155579,-16.24957275,,-4.692749023,55.06716537,-12.63841248
3.478782654,22.00476265,-16.26965332,,-4.741909027,55.18037224,-12.65849304
3.44834137,22.25619888,-16.29481506,,-4.772350311,55.43180847,-12.68365479
3.304515839,22.51039505,-16.3812561,,-4.916175842,55.68600464,-12.77009583
3.208183289,22.62874031,-16.58352661,,-5.012508392,55.8043499,-12.97236633
3.098197937,22.90543365,-16.60858154,,-5.122493744,56.08104324,-12.99742126
3.062637329,23.03624344,-16.50764465,,-5.158054352,56.21185303,-12.89648438
3.165725708,23.17897606,-16.44729614,,-5.054965973,56.35458565,-12.83613586
3.335334778,23.37201881,-16.42588806,,-4.885356903,56.5476284,-12.81472778
3.411750793,23.60416031,-16.40274048,,-4.808940887,56.7797699,-12.7915802
3.446170807,23.71621704,-16.42739868,,-4.774520874,56.89182663,-12.8162384
3.448554993,23.79846573,-16.32211304,,-4.772136688,56.97407532,-12.71095276
3.526607513,24.08972168,-16.15789795,,-4.694084167,57.26533127,-12.54673767
3.597801208,24.27436256,-15.95739746,,-4.622890472,57.44997215,-12.34623718
3.750713348,24.31679535,-15.86222839,,-4.469978333,57.49240494,-12.25106812
3.887969971,24.46653366,-15.58203125,,-4.33272171,57.64214325,-11.97087097
4.03276825,24.63720512,-15.59765625,,-4.187923431,57.81281471,-11.98649597
4.069229126,24.62009811,-15.76220703,,-4.151462555,57.7957077,-12.15104675
4.345344543,24.74808884,-15.6960144,,-3.875347137,57.92369843,-12.08485413
4.451755524,24.83472824,-15.72047424,,-3.768936157,58.01033783,-12.10931396
4.559555054,25.00473404,-15.84057617,,-3.661136627,58.18034363,-12.22941589
4.670055389,25.17350006,-15.9503479,,-3.550636292,58.34910965,-12.33918762
4.838577271,25.41958237,-15.87289429,,-3.38211441,58.59519196,-12.26173401
4.883090973,25.62270737,-15.97862244,,-3.337600708,58.79831696,-12.36746216
4.810855865,25.81790733,-16.15200806,,-3.409835815,58.99351692,-12.54084778
4.797763824,25.96495056,-16.24430847,,-3.422927856,59.14056015,-12.63314819
4.872608185,26.04207993,-16.43003845,,-3.348083496,59.21768951,-12.81887817
4.888931274,26.2358284,-16.43692017,,-3.331760406,59.41143799,-12.82575989
4.865371704,26.43426514,-16.46110535,,-3.355319977,59.60987473,-12.84994507
4.873077393,26.72447586,-16.53295898,,-3.347614288,59.90008545,-12.92179871
4.910984039,26.7893219,-16.40412903,,-3.309707642,59.96493149,-12.79296875
4.980709076,26.8334198,-16.275177,,-3.239982605,60.00902939,-12.66401672
4.939479828,26.98472404,-16.27818298,,-3.281211853,60.16033363,-12.66702271
4.880718231,27.25684738,-16.09729004,,-3.33997345,60.43245697,-12.48612976
4.819152832,27.36135674,-16.29614258,,-3.401538849,60.53696632,-12.6849823
4.899272919,27.61104774,-16.41506958,,-3.321418762,60.78665733,-12.8039093
5.015144348,27.97444153,-16.47407532,,-3.205547333,61.15005112,-12.86291504
5.143608093,28.3034687,-16.46461487,,-3.077083588,61.47907829,-12.85345459
5.158084869,28.58937645,-16.56729126,,-3.062606812,61.76498604,-12.95613098
5.19070816,28.7987709,-16.65605164,,-3.029983521,61.97438049,-13.04489136
5.262104034,29.09286499,-16.61380005,,-2.958587646,62.26847458,-13.00263977
5.387084961,29.28657722,-16.62376404,,-2.83360672,62.46218681,-13.01260376
5.328704834,29.49274445,-16.73179626,,-2.891986847,62.66835403,-13.12063599
5.363555908,29.695261,-16.94767761,,-2.857135773,62.87087059,-13.33651733
5.467342377,29.94817543,-16.95565796,,-2.753349304,63.12378502,-13.34449768
5.444778442,30.16215134,-17.11888123,,-2.775913239,63.33776093,-13.50772095
5.430400848,30.37145424,-17.27726746,,-2.790290833,63.54706383,-13.66610718
5.360363007,30.87076378,-17.42990112,,-2.860328674,64.04637337,-13.81874084
5.370731354,31.15938759,-17.5932312,,-2.849960327,64.33499718,-13.98207092
5.391334534,31.65805244,-17.64575195,,-2.829357147,64.83366203,-14.03459167
5.481918335,32.02829742,-17.7568512,,-2.738773346,65.20390701,-14.14569092
5.340312958,32.49265671,-17.65672302,,-2.880378723,65.6682663,-14.04556274
5.419006348,32.84010315,-17.70422363,,-2.801685333,66.01571274,-14.09306335
5.44953537,33.2123909,-17.87039185,,-2.771156311,66.38800049,-14.25923157
5.561588287,33.62566376,-17.97108459,,-2.659103394,66.80127335,-14.35992432
5.691493988,34.0679512,-18.13780212,,-2.529197693,67.24356079,-14.52664185
5.804233551,34.44011688,-18.23146057,,-2.41645813,67.61572647,-14.62030029
5.899055481,34.85980606,-18.37069702,,-2.3216362,68.03541565,-14.75953674
5.803466797,35.41353607,-18.35839844,,-2.417224884,68.58914566,-14.74723816
5.897220612,35.79140472,-18.40386963,,-2.323471069,68.96701431,-14.79270935
5.908088684,36.20191574,-18.4119873,,-2.312602997,69.37752533,-14.80082703
5.975269318,36.65006256,-18.3981781,,-2.245422363,69.82567215,-14.78701782
6.044197083,37.05811691,-18.48815918,,-2.176494598,70.2337265,-14.8769989
6.216464996,37.46220398,-18.67881775,,-2.004226685,70.63781357,-15.06765747
6.242286682,38.06298447,-18.86268616,,-1.978404999,71.23859406,-15.25152588
6.307010651,38.68945313,-18.93215942,,-1.91368103,71.86506271,-15.32099915
6.339000702,38.88183594,-19.06568909,,-1.881690979,72.05744553,-15.45452881
6.405086517,39.23040009,-19.12162781,,-1.815605164,72.40600967,-15.51046753
6.403591156,39.69862366,-19.16964722,,-1.817100525,72.87423325,-15.55848694
6.53799057,40.28686142,-19.31600952,,-1.682701111,73.46247101,-15.70484924
6.443164825,40.69390869,-19.36961365,,-1.777526855,73.86951828,-15.75845337
6.412563324,40.96604156,-19.42459106,,-1.808128357,74.14165115,-15.81343079
